time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-12-01 11:09:14.954 UTC, ,250,3163058,1472,17080, , ,4,1,36,4,0.11, , , , , , , ,4,4, ,2,1,5,1,7, ,102,44, , , , , , , , , , , , , ,4295027979,37, ,4295027027, , , , , ,8,8, , , , , ,8,629, , , , , , , , , , , , , , , , , , , , , , , , ,1512126554503,3145728, , , ,55,0, , , ,3, , , ,3, , , , ,55, ,6144,3, , , , ,309248,79, , , , , , , , ,1,7,16044288,1, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 11:10:14.964 UTC, ,250,3167234,1472,21144,112, ,5,1,37,1,0.03, , , , , , , ,5,5, , ,1,5,2,8, ,2,1, , , , , , , , , , , , , ,4295027979,37, ,4295027027, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512126554503,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,10240,5, , , , , , , , , , ,16573736,1, , , , , , ,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 11:11:10.813 UTC, ,250,3167122,1472,21144, , ,5, , , , , , , , , , , ,5,5, , , ,5,2,8, , , , , , , , , , , , , , , , ,4295027979,37, ,4295027027, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512126554503,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16741504,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 11:13:31.611 UTC, ,250,3163058,1472,17080, , ,4,1,36,4,0.11, , , , , , , ,4,4, ,2,1,5,1,7, ,102,44, , , , , , , , , , , , , ,4295027979,37, ,4295027027, , , , , ,8,8, , , , , ,8,629, , , , , , , , , , , , , , , , , , , , , , , , ,1512126811075,3145728, , , ,55,0, , , ,3, , , ,3, , , , ,55, ,6144,3, , , , ,309248,79, , , , , , , , ,1,7,18215752,1, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 11:14:31.621 UTC, ,250,3167314,1472,21144,192, ,5,1,31,1,0.03, , , , , , , ,5,5, , ,1,5,2,8, ,3,1, , , , , , , , , , , , , ,4295027979,37, ,4295027027, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512126811075,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,10240,5, , , , , , , , , , ,19224920,1, , , , , , ,34, ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24, , , , ,4, , , ,4, , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 11:15:09.112 UTC, ,250,3167122,1472,21144, , ,5, ,31, , , , , , , , , ,5,5, , , ,5,2,8, ,8, , , , , , , , , , , , , , ,4295027979,37, ,4295027027, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512126811075,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19392712,1, , , , , , ,36, ,8, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , , , ,3, , , ,4, , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 11:16:19.097 UTC, ,250,3163082,1472,17104, , ,4,1,36,4,0.11, , , , , , , ,4,4, ,2,1,5,1,7, ,104,45, , , , , , , , , , , , , ,4295030252,38, ,4295028729, , , , , ,8,8, , , , , ,8,651, , , , , , , , , , , , , , , , , , , , , , , , ,1512126978605,3145728, , , ,56,0, , , ,3, , , ,3, , , , ,56, ,6144,3, , , , ,311296,80, , , , , , , , ,1,7,17166328,1, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 11:16:35.659 UTC, ,250,3167146,1472,21168, , ,5, ,8,1,0.13, , , , , , , ,5,5, , , ,5,2,8, ,2,1, , , , , , , , , , , , , ,4295030252,38, ,4295028729, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512126978605,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,17668264,1, , , , , , ,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:46:44.868 UTC, ,250,3163186,1472,17128,80, ,4,1,37,4,0.11, , , , , , , ,4,4, ,2,1,5,1,7, ,106,46, , , , , , , , , , , , , ,4295031733,39, ,4295030691, , , , , ,8,8, , , , , ,8,666, , , , , , , , , , , , , , , , , , , , , , , , ,1512146804288,3145728, , , ,57,0, , , ,3, , , ,3, , , , ,57, ,6144,3, , , , ,313344,81, , , , , , , , ,1,7,17194512,1, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:47:44.874 UTC, ,250,3167282,1472,21192,112, ,5,1,52,1,0.02, , , , , , , ,5,5, , ,1,5,2,8, ,3,1, , , , , , , , , , , , , ,4295031733,39, ,4295030691, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512146804288,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,10240,5, , , , , , , , , , ,18192528,1, , , , , , ,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:48:44.884 UTC, ,250,3167282,1472,21192,112, ,5, ,1, , , , , , , , , ,5,5, , , ,5,2,8, , , , , , , , , , , , , , , , ,4295031733,39, ,4295030691, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512146804288,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18360344,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:49:13.370 UTC, ,250,3167170,1472,21192, , ,5, , , , , , , , , , , ,5,5, , , ,5,2,8, , , , , , , , , , , , , , , , ,4295031733,39, ,4295030691, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512146804288,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18360344,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:49:16.583 UTC, ,250,3163130,1472,17152, , ,4,1,36,4,0.11, , , , , , , ,4,4, ,2,1,5,1,7, ,108,47, , , , , , , , , , , , , ,4295033274,40, ,4295032089, , , , , ,8,8, , , , , ,9,678, , , , , , , , , , , , , , , , , , , , , , , , ,1512146956094,3145728, , , ,58,0, , , ,3, , , ,3, , , , ,58, ,6144,3, , , , ,331776,84, , , , , , , , ,1,7,17223792,1, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:49:17.701 UTC, ,250,3166706,1472,20728, , ,5, ,3,1,0.33, , , , , , , ,5,5, , , ,5,2,8, ,2,1, , , , , , , , , , , , , ,4295033274,40, ,4295032089, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512146956094,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,17727240,1, , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:49:22.824 UTC, ,250,3163130,1472,17152, , ,4,1,36,4,0.11, , , , , , , ,4,4, ,2,1,5,1,7, ,108,47, , , , , , , , , , , , , ,4295033274,40, ,4295032089, , , , , ,8,8, , , , , ,9,678, , , , , , , , , , , , , , , , , , , , , , , , ,1512146962347,3145728, , , ,58,0, , , ,3, , , ,3, , , , ,58, ,6144,3, , , , ,331776,84, , , , , , , , ,1,6,17216432,1, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:50:22.832 UTC, ,250,3166898,1472,20728,192, ,5, ,37,1,0.03, , , , , , , ,5,5, , , ,5,2,8, ,2,1, , , , , , , , , , , , , ,4295033274,40, ,4295032089, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512146962347,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,18053296,1, , , , , , ,41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36, , , , ,2, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:51:22.840 UTC, ,250,3166930,1472,20728,224, ,5, ,45, , , , , , , , , ,5,5, , , ,5,2,8, , , , , , , , , , , , , , , , ,4295033274,40, ,4295032089, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512146962347,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18221064,1, , , , , , ,56, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,51, , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:52:22.851 UTC, ,250,3166930,1472,20728,224, ,5, , , , , , , , , , , ,5,5, , , ,5,2,8, , , , , , , , , , , , , , , , ,4295033274,40, ,4295032089, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512146962347,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18388832,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:52:50.619 UTC, ,250,3166706,1472,20728, , ,5, ,33, , , , , , , , , ,5,5, , , ,5,2,8, , , , , , , , , , , , , , , , ,4295033274,40, ,4295032089, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512146962347,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18723360,1, , , , , , ,42, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,33, , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:53:12.065 UTC, ,250,3163154,1472,17176, , ,4,1,36,4,0.11, , , , , , , ,4,4, ,2,1,5,1,7, ,110,48, , , , , , , , , , , , , ,4295034833,41, ,4295033873, , , , , ,8,8, , , , , ,9,697, , , , , , , , , , , , , , , , , , , , , , , , ,1512147191554,3145728, , , ,59,0, , , ,3, , , ,3, , , , ,59, ,6144,3, , , , ,333824,85, , , , , , , , ,1,9,17173088,1, , , , , , ,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:54:12.072 UTC, ,250,3166986,1472,20896,112, ,5,1,36,1,0.03, , , , , , , ,5,5, , ,1,5,2,8, ,2,1, , , , , , , , , , , , , ,4295034833,41, ,4295033873, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512147191554,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,10240,5, , , , , , , , , , ,17723096,1, , , , , , ,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:54:52.743 UTC, ,250,3166874,1472,20896, , ,5, ,37, , , , , , , , , ,5,5, , , ,5,2,8, ,2, , , , , , , , , , , , , , ,4295034833,41, ,4295033873, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512147191554,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18391800,1, , , , , , ,47, ,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,33, , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:55:18.674 UTC, ,250,3163258,1472,17200,80, ,4,1,39,4,0.10, , , , , , , ,4,4, ,2,1,5,1,7, ,115,50, , , , , , , , , , , , , ,4295036620,42, ,4295035290, , , , , ,8,8, , , , , ,9,711, , , , , , , , , , , , , , , , , , , , , , , , ,1512147318171,3145728, , , ,61,0, , , ,4, , , ,3, , , , ,61,1,6144,3, , , , ,339968,88, , , , , , , , ,1,6,17256240,1, , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:56:18.683 UTC, ,250,3167018,1472,20928,112, ,5, ,36,1,0.03, , , , , , , ,5,5, , , ,5,2,8, ,1, , , , , , , , , , , , , , ,4295036620,42, ,4295035290, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512147318171,3145728, , , ,2,0, , , , , , , ,3, , , , ,2,1, , , , , , ,4096,2, , , , , , , , , , ,17759192,1, , , , , , ,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,42, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:57:18.693 UTC, ,250,3167018,1472,20928,112, ,5, , , , , , , , , , , ,5,5, , , ,5,2,8, , , , , , , , , , , , , , , , ,4295036620,42, ,4295035290, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512147318171,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17926984,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:58:09.779 UTC, ,250,3166906,1472,20928, , ,5, ,33, , , , , , , , , ,5,5, , , ,5,2,8, , , , , , , , , , , , , , , , ,4295036620,42, ,4295035290, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512147318171,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18262456,1, , , , , , ,43, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,33, , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:58:15.418 UTC, ,250,3163202,1472,17224, , ,4,1,38,4,0.11, , , , , , , ,4,4, ,2,1,5,1,7, ,116,50, , , , , , , , , , , , , ,4295038526,43, ,4295037078, , , , , ,8,8, , , , , ,9,727, , , , , , , , , , , , , , , , , , , , , , , , ,1512147494776,3145728, , , ,61,0, , , ,3, , , ,3, , , , ,61, ,6144,3, , , , ,337920,87, , , , , , , , ,1,8,17288816,1, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:58:55.990 UTC, ,250,3166922,1472,20944, , ,5, ,66,1,0.02, , , , , , , ,5,5, , , ,5,2,8, ,2,1, , , , , , , , , , , , , ,4295038526,43, ,4295037078, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512147494776,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,18177024,1, , , , , , ,66, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:58:58.925 UTC, ,250,3163226,1472,17248, , ,4,1,38,4,0.11, , , , , , , ,4,4, ,2,1,5,1,7, ,118,51, , , , , , , , , , , , , ,4295039730,44, ,4295038836, , , , , ,8,8, , , , , ,9,738, , , , , , , , , , , , , , , , , , , , , , , , ,1512147538453,3145728, , , ,62,0, , , ,3, , , ,3, , , , ,62, ,6144,3, , , , ,339968,88, , , , , , , , ,1,7,17570384,1, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 16:59:58.935 UTC, ,250,3167138,1472,20968,192, ,5,1,42,1,0.02, , , , , , , ,5,5, , ,1,5,2,8, ,5,1, , , , , , , , , , , , , ,4295039730,44, ,4295038836, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512147538453,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , , ,10240,5, , , , , , , , , , ,18238624,1, , , , , , ,54, ,3, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36, , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 17:00:58.941 UTC, ,250,3167138,1472,20968,192, ,5, ,72, , , , , , , , , ,5,5, , , ,5,2,8, ,12, , , , , , , , , , , , , , ,4295039730,44, ,4295038836, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512147538453,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18406416,1, , , , , , ,82, ,12, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,58, , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 17:01:40.907 UTC, ,250,3166946,1472,20968, , ,5, ,95, , , , , , , , , ,5,5, , , ,5,2,8, ,9, , , , , , , , , , , , , , ,4295039730,44, ,4295038836, , , , , ,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512147538453,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18738960,1, , , , , , ,135, ,9, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,81, , , , ,9, , , ,4, , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 17:02:07.283 UTC, ,250,3163250,1472,17272, , ,4,1,38,4,0.11, , , , , , , ,4,4, ,2,1,5,1,7, ,120,52, , , , , , , , , , , , , ,4295042931,45, ,4295041428, , , , , ,7,7, , , , , ,10,775, , , , , , , , , , , , , , , , , , , , , , , , ,1512147726794,3145728, , , ,63,0, , , ,3, , , ,3, , , , ,63, ,6144,3, , , , ,358400,91, , , , , , , , ,1,8,17277640,1, , , , , , ,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 17:03:07.295 UTC, ,250,3167218,1472,21016,224, ,5, ,42,1,0.02, , , , , , , ,5,5, , , ,5,2,8, ,10,1, , , , , , , , , , , , , ,4295042931,45, ,4295041428, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512147726794,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,18363552,1, , , , , , ,40, ,8, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20, , , , ,2, , , ,10, , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 17:04:07.305 UTC, ,250,3167218,1472,21016,224, ,5, ,61, , , , , , , , , ,5,5, , , ,5,2,8, ,12, , , , , , , , , , , , , , ,4295042931,45, ,4295041428, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512147726794,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18531320,1, , , , , , ,66, ,12, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22, , , , ,8, , , ,8, , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 17:05:07.311 UTC, ,250,3167218,1472,21016,224, ,5, ,35, , , , , , , , , ,5,5, , , ,5,2,8, ,12, , , , , , , , , , , , , , ,4295042931,45, ,4295041428, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512147726794,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19041528,1, , , , , , ,33, ,12, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , ,3, , , ,6, , , , , , , , , , , , , , , , , , , , , , , , 
2017-12-01 17:06:07.317 UTC, ,250,3167186,1472,21016,192, ,5, ,130, , , , , , , , , ,5,5, , , ,5,2,8, ,12, , , , , , , , , , , , , , ,4295042931,45, ,4295041428, , , , , ,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1512147726794,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,19375696,1, , , , , , ,196, ,12, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,109, , , , ,8, , , ,3, , , , , , , , , , , , , , , , , , , , , , , , 
